"ID","text"
"Travel10362","@USAirways it is an extreme inconvenience to make ppl check bags when there's a lot of overhead space left. You lie so you're not at fault"
"Travel10363","@USAirways stuck on the runway for 2 hrs 10 min due to weather in PHL. Nowhere can I find accurate info on #558 to BOS"
"Travel10364","@USAirways no more hotel voucher? Everyone had to get one but not me...what do I do? Arrived from Amsterdam #SnowStorm"
"Travel10365","@USAirways Yep, except this delay was due to a hasty and unwise decision to pushback other plane before the plows were done. #fail."
"Travel10366","@USAirways by far the worst airline in history. I'll never ever fly your garbage again"
"Travel10367","@USAirways pullin some sh** delaying flights again... Smh @OBJ_3 http://t.co/Av2rfFHMcV"
"Travel10368","@USAirways @PHLAirport flight 837 landed at 10:30 pm and we are still on the plane. Help!!!!!!"
"Travel10369","@USAirways TRBL experience! 2 hrs on the Tarmac for an inch of snow IN PHL ""No hanger open"" &amp; ""a pile of snow""?  #terriblecommunication"
"Travel10370","@USAirways flight 837 passengers stuck on plane in Philly. Where is the gangway?  We can't hear the pilot"
"Travel10371","@USAirways 2 hours and counting waiting to get into a gate in Philadelphia. Just icing on the cake for a miserable flight experience"
"Travel10372","@USAirways HELP! It says ""the payment is denied"" but my money has been taken out of my bank?  

And it says I have no trips coming up??"
"Travel10373","@USAirways help! Flight Cancelled Flighted, can't call because my phone doesn't work in Europe. Please help? Says I'm booked want to confirm."
"Travel10374","@USAirways not happy w/ app Late Flightly. Last time I flew wouldn't let me check in, This time I checked in went on Late Flightr says I never checked in"
"Travel10375","@USAirways @AmericanAir how do I get thru on hold over 3 hours ?"
"Travel10376","@USAirways is flt 680 en route to DCA or BWI after diverting to RDU. Your phone service  sucks and your website is conflicting."
"Travel10377","@USAirways how do I change flights . 3 hours is crazy please help"
"Travel10378","@USAirways how do I get thru on hold 3 hours 5 minutes . Is this normal ? My call is lost"
"Travel10379","@USAirways weather doesn't excuse poor customer service, lack of info from staff or the fact staff haven't turned up"
"Travel10380","@USAirways please help on hold 3 hours can't change flights I'm stuck here"
"Travel10381","@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights"
"Travel10382","@USAirways - My guess is what happened in #Vegas ended up in #Philly #Sexy http://t.co/qgMfCB7yT4"
"Travel10383","@USAirways he waited over two hours on the phone, had to book and get to MI, family member very ill, time of the essence"
"Travel10384","@USAirways depart from where? It departed PHX and was due to land at DCA around 8pm."
"Travel10385","@USAirways Can't stress enough how awful the agent was for flight 5283. Knew 11 ppl from delayed flight were on way in mins, no compassion."
"Travel10386","@USAirways I certainly understand the hold delays for WX reschedules - I've been on for 2hr15min - do you have an estimated wait time?"
"Travel10387","@USAirways And cherry on top-flight 880 was on runway after we landed ON TIME for 45 mins. Still didn't get half the luggage."
"Travel10388","@USAirways likelihood of PHL to BDL actually leaving tonight? 2 hour delay so far!"
"Travel10389","@USAirways My brother &amp; his family stranded in CLT tonight bc gate E36 agent wouldn't hold plane for two minutes. Now driving in bad weather"
"Travel10390","@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again"
"Travel10391","@USAirways Thanks guys! Got hold of someone. Really awesome service I appreciate it :)"
"Travel10392","@USAirways understood. It simply feels as if the staff is not being entirely truthful about the situation."
"Travel10393","@USAirways #not happy, wife 40th Bday trip. would like to be fully compensated for both flights"
"Travel10394","@USAirways delayed in philly since 130, sitting onTarmac since 8pm flight 1881 plz contact donaldaroberts1@gmail.com"
"Travel10395","@USAirways worst trip ever!  Wish pilot would've let me off plane at 12pm during 1st delay.  Now 1030pm and still sitting on runway."
"Travel10396","@USAirways First class service on US 769 PHL-MCO today from the flight attendant in F. I didn't catch her name but she was top notch!"
"Travel10397","@USAirways so far no call back"
"Travel10398","@USAirways Oh well. I'll get to Cancun eventually."
"Travel10399","@USAirways standing in line with 100 people all looking to do the same"
"Travel10400","@USAirways cannot book to redeem companion fair without speaking to agent. $99 vs $1200, this is a family emergency #unacceptable"
"Travel10401","@USAirways can I at least get a response?  I tried the gate person (sent me the wrong way to cust srvc ) Cust Srvc (when I found them)"
"Travel10402","@USAirways That's clever. Its clear you need more agents. 94 min hold and counting. Flex workforces are highly possible in 2015"
"Travel10403","@USAirways hey folks where do you hide luggage when you Cancelled Flight a flight! You have 100 very angry people with no luggage"
"Travel10404","@USAirways can I get an update on flight 680 to DCA?"
"Travel10405","@USAirways you can send my luggage to my house👋"
"Travel10406","@USAirways Eyyyy! Cancelled Flightlations, Flight Booking Problemss, reFlight Booking Problemss, but y'all got me on the same flight out tonight (not tomorrow) &amp; the FC upgrade. Thx!"
"Travel10407","@USAirways thanks for letting me know of the 12 hour delay and 2 hours on hold ?"
"Travel10408","@USAirways please respond to me. I've been on hold on the reservations line for an hour and 45 minutes. I would really appreciate it."
"Travel10409","@USAirways From here on out when I can at all I'm flying @Delta. Since when is a plane getting stuck in a drift for 2 hours a weather issue?"
"Travel10410","@USAirways on hold for 1 hour and 14 min trying to find the luggage flight Cancelled Flightled where is luggage? http://t.co/i1SfMI7zat"
"Travel10411","@USAirways Never mind that you could have told the gate I was on my way - you could delay 10 mins but not 15?"
"Travel10412","@USAirways  and now I'm going to miss my G'ma's Memorial because I didn't #FlyDelta."
"Travel10413","@USAirways @usairways -Really? U land me in Philly 1.5 hours before my flight, wait 1.5 hours behind a plane you got stuck,"
"Travel10414","@USAirways Your app and website are trash AF."
"Travel10415","@USAirways not best pleased with service so far. On our third gate and still no guarantee that it's the correct one :("
"Travel10416","@USAirways Don't want to clog your already-crowded line with a special meal request. Can someone DM me to sort out? #vegetarianproblems :)"
"Travel10417","@USAirways I should also add the weather conditions are terrible. Expecting 18 inches of snow. Any advice?"
"Travel10418","@USAirways I'm on flight 623 from DIA to Ontario tomorrow morning. no access to the airport via taxi or shuttle. What should I do?"
"Travel10419","@USAirways how about an update with real information?still waiting on Tarmac in Philadelphia."
"Travel10420","@usairways you mean 10:30pm. I'd be in vegas by now if I'd been allowed on my original flight."
"Travel10421","@USAirways Bravo handling MSP to PHX # 2023 today. Delayed, Late Flightr Cancelled Flightled. Missed surprise 60th bday which was reason for trip.Never again"
"Travel10422","@USAirways well, depending on the policy will make the determination as to which airline is selected to travel."
"Travel10423","@USAirways Still waiting for another crew member. #cabinfever"
"Travel10424","@USAirways Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?"
"Travel10425","@USAirways JUST LANDED flight 545. Any chance of making flight 5530 Phoenix to AUS"
"Travel10426","@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home"
"Travel10427","@USAirways FINALLY leaving 4 home from NC. Will lodge respectful complaints!! Mechanical issue after cleared for runway? #5hourwait #nocrew"
"Travel10428","@USAirways been on hold way to long!  Is this the best level of service you can provide? - one hour+ is too long!"
"Travel10429","@USAirways thank you!!!"
"Travel10430","@USAirways Sitting in a cesspool of germs on the ground in #PHL for 2 hours now."
"Travel10431","@USAirways hour 4 at the gate."
"Travel10432","@USAirways don't think you guys could mess things up any more.. Never flying with you again!"
"Travel10433","@USAirways waited for 3 hours NO LUGGAGE line too long left airport when flight Cancelled Flighted WHERE does luggage GO? On hold for 1 hour so far"
"Travel10434","@USAirways so you strand my bag in Philly last Sat and strand me in Philly this Sat. thanks for the bullshit."
"Travel10435","@USAirways Looks like I'm already delayed and will miss my connecting flight in Philadelphia. Do you un-delay your flights?"
"Travel10436","@USAirways husband tried to use dividends &amp; companion fair for emergency, transferred &amp; put on hold for over two hours gave up #disappointed"
"Travel10437","@USAirways @rylietolbert15 wow you wouldn't say"
"Travel10438","@USAirways BF has been stuck in CLT all day. Is the lounge offering free ""This weather sucks &amp; we all want to cry"" tequila shots?"
"Travel10439","“@USAirways: @TMadCLE We don't like to hear this. We're sorry that it's taking so long to get through.” Stop sending generic responses"
"Travel10440","@USAirways sucks.  Flt 2692 Late Flight by 20 mins missed my connection.  Thanks for the 10 bucks and a middle seat on the next flt."
"Travel10441",".@USAirways worst experience of all time. Will never, ever, ever travel with you again. EVER"
"Travel10442","@USAirways I wasnt  flying your airline tonight, however a friend was and I was present for her help. I flying United and they could learn."
"Travel10443","@USAirways How long before departure do gates stay open? Will I make my connecting flight 1861 to RDU from flight 894???"
"Travel10444","@USAirways So you Cancelled Flightled my flight AGAIN? are you paying for my hotel?!"
"Travel10445","@USAirways something is wrong with your phone system if you call someone and don't play the recorded flight notification. Is US643 Late Flight?"
"Travel10446","@USAirways I'm flying with you this Summer. Will I be able to leave Miami Airport during my 12 hour stopover there?"
"Travel10447","@USAirways the plane crew has been as professional and courteous as the gate agents were flustered."
"Travel10448","@USAirways hell is terrible gate agents. And a three hour wait at the gate."
"Travel10449","@USAirways I made the change online, but couldn't check-in online, so had to call (3 hrs on hold btw). Shouldn't have been charged $25"
"Travel10450","@USAirways your ticket agents at gate 4 in Providence airport rocked tonight, especially Kristy, sorry if that is not the correct spelling."
"Travel10451","@USAirways #ShoutOut 2 Kristie(sp?) from Gate4 @ PVD today. She's a #RockStar, was a tremendous help in a tough situation. #PromoteThatGirl"
"Travel10452","@USAirways nervous for flight tomrw out of key west not friendly customer service"
"Travel10453","@USAirways I was calling before I left, and as it turns out @united answered their phones instead and they rebooked my USAir flight."
"Travel10454","@USAirways Thank you for your help today.  I have been a loyal US airways customer and i appreciate your responding to my tweets."
"Travel10455","@USAirways message me if you want to issue a refund so someone else can use my seats tomorrow AM #flightCancelled Flighted #custservicehasnonumber"
"Travel10456","@USAirways an already pleasant flight from London to Charlotte (US733) was made fantastic by an amazing attendant. Thank you so much Robert!"
"Travel10457","@USAirways @AmericanAir won't even refund for a flight they Cancelled Flightled #horriblecustomerservice"
"Travel10458","@USAirways call dropped &amp; no call back...another 45min-hour for another rep. The worst CS ever, online, by phone &amp; in person."
"Travel10459","@USAirways @AmericanAir  ..off to vegas http://t.co/AygAOeB6Uu"
"Travel10460","@USAirways will you fly me to somewhere warm? I'm tired of this snow! :("
"Travel10461","@USAirways why the hell u left *alliance and joined 1world is beyond me not a smart move time to start looking at other carriers"
"Travel10462","@USAirways and apologies are thin when you don't even offer hotel vouchers to your stranded customers."
"Travel10463","@USAirways I did. They told me it was a 40 min wait &amp; they'd call back. It's already been 45 min. Horrible"
"Travel10464","@USAirways but only for certain flights from CLT-NYC. The notion that you can't rebook customers for 48 hours is absurd."
"Travel10465","@USAirways had to Cancelled Flight 4 of my flights because my versace biceps wouldn't stow completely under the seat in front of me."
"Travel10466","@USAirways disappointed with your toll free number. Terrible customer service, my flight has been Cancelled Flightled would like to get home"
"Travel10467","@USAirways it a change fee request from a month ago.  after one hour on phone with your team, I’m told 120 day backlog.  Awful."
"Travel10468","@USAirways flt last nght Cancelled Flighted-mech.probs, flt this am Cancelled Flighted-snow, finally on a flt home. 1st cls empty &amp; they won't let me sit there"
"Travel10469","@USAirways Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?"
"Travel10470","@USAirways If I am traveling with an infant in my lap, is there anything I need to do to notify you?"
"Travel10471","@USAirways you're killing me sche a flight to board 3 min after mine arrived with gate on other side of airport #genious"
"Travel10472","@USAirways @AmericanAir 9 empty seats open in 1st on AA1061. No upgrades for a U.S. Gold member? Would love consistent policies."
"Travel10473","@USAirways woohoo! He still has 1 more flight but so happy to hear they're in the air, just about cried! (Must be the preggo hormones!) thx!"
"Travel10474","@USAirways status shows ""delayed"" it was just ""waiting for takeoff"" so did it depart? It certainly didn't at 4:17pm. http://t.co/emRUbu4WzD"
"Travel10475","@USAirways you're right it's not fun. Especially when I don't have much of a choice. Lol. #curvygirltravels"
"Travel10476","@USAirways can you help us figure out our correct six digit confirmation number?"
"Travel10477","@USAirways AND my rebooked flt isn't until Monday??  AND I don't get a voucher for a hotel?!  Never again, US airways."
"Travel10478","@USAirways Thank you!!! This whole crew has rocked through bad weather and diversion. Pilot keeping us well informed. #customerservice"
"Travel10479","@USAirways what about AA miles for USAir flights booked through American?"
"Travel10480","@USAirways i hope i get the opportunity to join the team with this job opening!"
"Travel10481","@USAirways how is it that my flt to EWR was Cancelled Flightled yet flts to NYC from USAirways are still flying?"
"Travel10482","@USAirways @AmericanAir Flight SF to NYC only made it to Philly. Ur customer service is telling me no refund for the last leg? #offensive"
"Travel10483","@USAirways can you DM me please?"
"Travel10484","@USAirways need seat assignments for one leg of family's return flight - can you please help via Twitter PM?"
"Travel10485","@USAirways thank you! You have always been so good to me. I will follow up."
"Travel10486","@USAirways No Problem - he was the only person in the airport who would help :)"
"Travel10487","@USAirways Okee doke"
"Travel10488","@USAirways thank you! It's # 1875 from BWI, keep seeing different stats, from delayed to awaiting take off to delayed..."
"Travel10489","@USAirways Nick on flight 742 was awesome. Please reward him in some way!!! He has kept us smiling on a bad day of travel. #customerservice"
"Travel10490","@USAirways I was told a ""return call"" by a human"
"Travel10491","@USAirways guys I need help my reservations, tried calling and I'm told to call Late Flightr. Please help me here."
"Travel10492","@USAirways sitting on a plane in Philadelphia for over 20 minutes waiting just to get off the plane. Great service!"
"Travel10493","@USAirways @PHLAirport Cancelled Flighted flight due to weather no problem, but wait for luggage for 4 hours?? IT MUST BE DELIVERED!!"
"Travel10494","@USAirways comin in clutch and sending me to Charlotte then home, I h8 u @AmericanAir, except for Wayne u a real g #ThankJesus #ThankMe"
"Travel10495","@USAirways this very pregnant lady's hoping &amp;praying hubbys flight from BWI gets off the ground! I'd like him to get here before baby does!"
"Travel10496","@USAirways Ok Thanks"
"Travel10497","@USAirways Every time I try, the line is disconnected b/c the system says you have too many calls. Glad your screw up matters so much to you"
"Travel10498","@USAirways, another hour gone &amp; they sit with more snow on them! Seriously?! http://t.co/Fupf0UAyir"
"Travel10499","@USAirways already did. I travel for a living, no help at all that it will take 3-4 weeks for any repair. And I have to pay to ship to TX."
"Travel10500","@USAirways We did. @AmericanAir said to open one with you, too."
"Travel10501","@USAirways ...be found when he checks in. Now no info. Please DM me and help me fix this NOW. (3/3)"
"Travel10502","@USAirways to a booked hotel for the night so I had to find him a room at midnight. Then say his bags will be on the plane, but can't (2/3)"
"Travel10503","@USAirways This is ridiculous. You delayed my husband's flights &amp; made him miss his connection. Told him to leave his bags. Sent him (1/3)"
"Travel10504","@USAirways Been tweeting with the team at @AmericanAir who informed me that the problem is that you never sent his bags to them yesterday."
"Travel10505","@USAirways- can you tell me what the policy is for preboarding with small children? Is that still a thing?"
"Travel10506","@USAirways Your Baggage system has hung up on me twice because you have too many callers. I NEED TO FIND MY HUSBAND'S (@SweetingR) BAGS."
"Travel10507","@USAirways haven't eaten all day either so lemme get that CC# so I can buy a burger across from the terminal.  #DoBetter @UsAirwaysSuck"
"Travel10508","@USAirways looking forward to waiting on hold for 9 hrs to reschedule my flight.  Bunch of idiots work for this airline."
"Travel10509","@USAirways  big thank you to your ticketing agent Ute V at Dulles-Washington for OUTSTANDING guest service to get me rebooked"
"Travel10510","@USAirways you guys straight up suck ass"
"Travel10511","@USAirways still Effin waiting... Not weather delays, not engine trouble, but lack of crew?  Are you shitting me?"
"Travel10512","@USAirways I love you guys!!!"
"Travel10513","@USAirways   my miles will expire on 2/29 and it could take someone 10 days to respond...I have over 150000 miles that I do not lose i❤usair"
"Travel10514","@USAirways i have been trying ALL WEEK to book a multi city award trip (can't book online) I'm told to call back some other time. What?!?"
"Travel10515","@USAirways what am I paying you $275 for?   Fly the damn plane!  Not one announcement from the crew.  Let me know how you wanna refund me."
"Travel10516","@USAirways -beg to differ. 4 things booked wrong and still not fixed. Get your act together! #USAirSucks"
"Travel10517","@USAirways, can't control weather/flight attendant.Can control this-green ACU bag, 1.5 hrs &amp; counting! Yep that's me! http://t.co/0jUtCDRLjl"
"Travel10518","@timbennettg3 @USAirways Cancelled Flightled 4532 sch departure 8:38 am, wasn't snowing yet and other flights were still leaving #Fail"
"Travel10519","@USAirways  And now your half assed plane is falling apart. Some one tell my family I love them! #DoBetter http://t.co/UA6doUA34l"
"Travel10520","@USAirways is the 7th circle of hell right after the dmv. #noshadetothedmv"
"Travel10521","@USAirways thanks for the seat that doesn't recline. I'm shocked I'm not being asked to serve everyone drinks on the plane.  #DoBetter"
"Travel10522","@USAirways it's been three weeks since I was specifically told I would get a call back from your folks in AZ- should I keep being patient?"
"Travel10523","@USAirways #Unbelievable that for 2 consecutive days I can't get through to a person.  On hold over 2 hours and still going"
"Travel10524","@USAirways you are cutting into my pregame time.  Go @KentuckyMBB !!!!"
"Travel10525","@USAirways Can't wait for the trip. Thanks for getting me there!"
"Travel10526","@USAirways What's the seat assignment policy? Why let us choose a seat only to change it on us two weeks Late Flightr?"
"Travel10527","@USAirways Yes, it's February. Bad weather happens every winter. If you guys don't have the business sense to forecast that I'm at a loss."
"Travel10528","@USAirways I called twice the recording says that it has being delivered to my apt but it is not here ?"
"Travel10529","@USAirways  in don't have it on me at the time as I am taking Amtrak home. How do we call for partial refunds?"
"Travel10530","@USAirways 4+ hour hold, finally Cancelled Flighted ticket! sticking to @delta @Expedia who allow easy online Cancelled Flights/refunds! http://t.co/RKVCZBpdCE"
"Travel10531","@USAirways Hold time to book award travel from Gold status: 4 HOURS and counting!!!! + 4 days of calling #usairwaysfail @AmericanAir"
"Travel10532","@USAirways now what? You Cancelled Flightled my flight again... Are you paying for my hotel?"
"Travel10533","@USAirways your team member at DCA- Tamara R. is her name was awesome. You should have more employees like her!"
"Travel10534","@USAirways thanks for getting us on ur plane. Awesome flight attendant who is making us smile after difficult travel. #customerservice"
"Travel10535","@USAirways had baggage lost last night, no call from us airways and no bags and nobody answering phone #badcustomersrvice #whereismybag"
"Travel10536","@USAirways if my flight's been Cancelled Flightled, and I can't reach anyone over the phone or ticketing agents, safe to assume I wasn't rebooked?"
"Travel10537","@USAirways @AmericanAir WHERE IS MY BAG ?#SOS ITIS BEING LOST FOR MORE THAN 24 HOURS ! #POORCUSTUMERSERVICE"
"Travel10538","@USAirways How does flight 680 look? I'm hearing about Cancelled Flightled departures from @Reagan_Airport and I'm about to head into it"
"Travel10539","@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour."
"Travel10540","@USAirways rebooked me after i missed my flight..never called me and i didnt check my email.  I (cont) http://t.co/uTfDhxa8pU"
"Travel10541","@USAirways #SOS WHERE IS MY BAG ?"
"Travel10542","@USAirways been on hold for 39 minutes and counting for a month old change fee refund request for a funeral.  This is pathetic."
"Travel10543","@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??"
"Travel10544","@USAirways the American Eagle plane you're using for CLT to RDU is disgusting! You should be ashamed! #disgusting #ew http://t.co/B4xhiRuGzV"
"Travel10545","@USAirways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail"
"Travel10546","@USAirways providing poor customer service by responding to complaints with a copy and paste tempLate Flight unreLate Flightd to complaint #usairwaysfail"
"Travel10547","@USAirways I've been on hold for over 2 1/2 hours - there has to be an easier way to Cancelled Flight/get a refund... 😑😩 http://t.co/Cm4roIypc2"
"Travel10548","@USAirways enormous lines at customer service and two agents what kind of service is that .. http://t.co/ffanixJhwh"
"Travel10549","@USAirways Inexcusable behavior by gate agent. Sorry isn't enough. #Flight850 #CLT-#BNA"
"Travel10550","@USAirways chose you for a flight with very time sensitive arrival And you drop the ball. What gives? CLT #667 good way to lose my business"
"Travel10551","@USAirways I'm trying to Cancelled Flight my flight within the 24hr window but have been on hold for over an hour. Is there an alternate # I can dial?"
"Travel10552","@USAirways i've been on hold for an hour trying to change my flight!!! COME ON"
"Travel10553","@USAirways what happens if the flight takes off before we Cancelled Flight?? That's the issue. We don't want to pay because of your inaccessibility!"
"Travel10554","@USAirways I'm assisting @marccopely. He is already rebooked. Agents rude, unhelpful, discourteous. #FrequentFlyers appalled. Unacceptable!!"
"Travel10555","@usairways  this is ridiculous at CLT  and we missed our connecting flight because of a chuckhole  on runway??  #shameful (1/1)"
"Travel10556","@USAirways Look at that. The flight I have been trying to book for 3 days is gone. I guess someone got through. Thanks! Keep up the #Failing"
"Travel10557","@USAirways no one at #clt knows about runway issues..my inbound flight was only one delayed..connection left without me..now I'm stuck!"
"Travel10558","@USAirways flight 850. RUDE RUDE RUDE service! Awful."
"Travel10559","@USAirways what is contact info to upgrade using advantage miles?"
"Travel10560","@USAirways @shivadelrahim what about upgrades?"
"Travel10561","@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!"
"Travel10562","@USAirways so I still need to stay on hold? http://t.co/04SDytT7zd"
"Travel10563","@USAirways how do you have only 1 flight into lexington this afternoon with the #1 @KentuckyMBB playing a big game tonight?  #DoBetter"
"Travel10564","Hey @USAirways based on the number of retweets and likes on my FB post, it's nice to know I'm not alone in my frustrations with you guys!"
"Travel10565","@USAirways seems to be the only airline without a dedicated line for status members"
"Travel10566","@USAirways Flight 1815 (N747UW) arrives at @FlyTPA following flight from @PHLAirport http://t.co/TtLwZgIyAg"
"Travel10567","@usairways I just learned that although there is travel policy and they waive the change fee-you will still be charged a $25 reservation fee"
"Travel10568","@USAirways Stars aligned. Connecting flight was delayed into CLT. Made it! Thanks, glad to know someone is listening. Time for 80° in MoBay!"
"Travel10569","@USAirways if one with @AmericanAir why can't you use American miles????"
"Travel10570","@USAirways why cant Sapphire members reach anyone on the phone?"
"Travel10571","@USAirways gold desk quoting me $900 to rebook due to weather. Can buy first seat on same flight for $440. Why? On hold for 45+ mins now"
"Travel10572","@USAirways @PRof_Solutions Be prepared for 3+ hours hold times"
"Travel10573","@USAirways Sadly your words don't represent your company's actions. Talk is cheap."
"Travel10574","@USAirways trying to Cancelled Flight a flight urgently...get hung up on twice??? Sweet refund policy"
"Travel10575","@USAirways @SeanVRose Sean - keep in mind if you call...plan on being on hold for 3+ hours"
"Travel10576","@USAirways - what is your policy regarding large-size passengers who cannot fit into a single coach class seat?"
"Travel10577","@USAirways ""Owen F"" at DCA Gate 42: #rude."
"Travel10578","@USAirways  ! THE WORST in customer service. @USAirways ! Calling for over a month to book a flight! #poorcustomerservice #usairwaysfflyer"
"Travel10579","@USAirways on hold for 30 minutes &amp; counting to Cancelled Flight reservation booked within 24 hours - can I do it here? conf code: F6DK04 / XZMSCW"
"Travel10580","@usairways - thanks for the 5+ hour flight from PIT to PHX with zero entertainment. Guess why I have a quarter million + miles on Delta"
"Travel10581","@usairways I get extended hold times due to the weather...but 2-1/2 hours on hold (and counting). HELP!!"
"Travel10582","@USAirways Official time of call 3 hours 10 minutes but must add for 7 minutes your reservation agent was extremely professional and helpful"
"Travel10583","@USAirways - I'm currently missing a basketball game due to your lost bag policy #terribleservice #wheresmyrefund"
"Travel10584","@USAirways your flight attendants are all jerks 🐳"
"Travel10585","@USAirways Easily the most ridiculous experience trying to spend money with your company."
"Travel10586","@USAirways Was told it was a software bug. Told to call back this AM  Now your system is too busy to handle any calls this AM.  Clown shoes."
"Travel10587","@USAirways - been on hold with reservations for over 30 min already! #worstairline"
"Travel10588","@USAirways now the 3rd issue with the plane is a fuel leak. They will let us know soon what they decide. #getmeoffthisplane #ineedabeer"
"Travel10589","@USAirways @franchise02 my friend has been on hold for 1.5 hours and still counting!"
"Travel10590","@usairways Does anyone know the hold times for USAirways reservations?"
"Travel10591","@USAirways flight 813 DCA to CLT stuck waiting on CLT ATC. Cmon #FAA Missing flt 826 CLT to MBJ, hope you can rebook me! 816?"
"Travel10592","@usairways when trying to check-in online, it says to call...now I've been on hold for 2 hours...what to do?"
"Travel10593","@USAirways how long are you going make us sit in this plane while they repair it? Could I at least get a beer???"
"Travel10594","@usairways I've been on hold for approaching 2 hrs for an issue when I changed my ticket online. Frustrating."
"Travel10595","@USAirways on hold for 1hr, 30min. Not willing to hang in there as long as @franchise02. @AmericanAir answered in 7 min. U are not 1 yet."
"Travel10596","@USAirways what's the point of email stating I didn't get bumped to 1st class? I know I'm not in first class, I booked the regular ticket"
"Travel10597","@USAirways 2 hours and 7 minutes. Just want to know I'm still in the queue..."
"Travel10598","@USAirways check in at St. Louis is so rude, even the TSA is nicer than them."
"Travel10599","@USAirways so disappointed. Least you could do is give us access to admirals club for an hour before our flight to our wedding!"
"Travel10600","@USAirways paid to upgrade to first class, went up to Admirals club at PHX airport to be turned away because our flight is to CUN and not MC"
"Travel10601","@USAirways can you please post wait time-have been on hold for two hours"
"Travel10602","@USAirways Saying my friend missed her flight when she clearly sat next to me on the plane &amp; now you're Cancelled Flighting her flight home.. WTF!?"
"Travel10603","@USAirways or is anyone even responding to social media? AWFUL."
"Travel10604","@USAirways a big thanks to the gate agent flt5127..keeping us informed of the delay#greatcustomerservice"
"Travel10605","@USAirways I'm on vacation, This is the LAST thing I want to be doing. Is anyone even answering the phone?"
"Travel10606","@USAirways I fucking hate your customer service. I've been on hold all morning trying to figure out why you Cancelled Flighted my flight."
"Travel10607","@USAirways DCA to RSW at 8:30am Cancelled Flightled.  Rebook to Charlotte Cancelled Flightled.  Can we rebook selves online???"
"Travel10608","@USAirways how do I find an email address regarding reativation of dividend miles. Nothing on website"
"Travel10609","@USAirways baggage drop at phl b/c is incredibly backed up... unacceptable service"
"Travel10610","@USAirways we're glad to hear it. Out of curiosity, what causes such flight patterns?"
"Travel10611","@USAirways trying 2 fly frm DCA to SRQ to visit a family member in hospice but 4532 was Cancelled Flightled, can someone assist me?"
"Travel10612","@USAirways I don't want a reservation change, just adding a service. Am going public with this to get help."
"Travel10613","All followers please note that @USAirways is not taking customer service calls, nor responding by helping via soc. media #dontflyusairways"
"Travel10614","@USAirways your checkin at @PHLAirport is a #shitshow, and the agent behind the counter who tried to send me to the wrong destination=rude!"
"Travel10615","@USAirways Sitting on the runway at phl for the last 30 min because the correct weights for the flight aren't in the system? #jobfail"
"Travel10616","@USAirways So no idea? Thanks..."
"Travel10617","@USAirways any guesstimate on hold times? Can't change my flight online, at 45 mins and counting..."
"Travel10618","@USAirways Trying to change my flight due to NYC travel advisory... your online system Cancelled Flighted my entire flight. Been on hold for over 1 hr"
"Travel10619","@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives."
"Travel10620","@USAirways ok. Thank you"
"Travel10621","@USAirways told to work it out ourselves #joke #fail"
"Travel10622","@USAirways incapable of seating a 2yo and mom together. Toddler in his own row #fail @CNN"
"Travel10623","@USAirways bumping people off a flight ten minutes before takeoff because the flight is overbooked #fail"
"Travel10624","@USAirways you call this a window seat? #airbus321seat14Fproblems http://t.co/ZKOE6clGiU"
"Travel10625","@USAirways is there a number to call to modify reservation.  Please help. Very frustrating with american and us air merger"
"Travel10626","@USAirways you've completely ruined a pro athlete's ability to prepare for a race. Now you won't help him get the bike he needs to the DR?!"
"Travel10627","@USAirways Cool. Now @SweetingR has been told you can't re-route his bags after he was told to leave them last night. He needs them to race."
"Travel10628","@USAirways quick, let's board a plane so that we can sit on runway for 2 hours #clockwork #scareways #neverfails @AUmilo1"
"Travel10629","@USAirways Also, get excited, because he's going to be unable to contact you all from his destination, so you get to talk to me."
"Travel10630","@USAirways flight 705 FRA-CAT did some odd zig-zagging movements over Frankfurt...
Is everything ok?"
"Travel10631","@USAirways It's pretty hilarious that you want @SweetingR to finish his awful experience before doing something. Make it right, now."
"Travel10632","@USAirways u would think if u were going to Cancelled Flight my flight, you'd rebook our seats to something other than the last row. #usairwaysfail"
"Travel10633","@USAirways no online clearly states I can NOT- It says to call res. I already explained that."
"Travel10634","@USAirways dealing w fam emergency. Was told was rebooked this am to AA flight 4297 out of ORD and now it's not in system. Need help ASAP."
"Travel10635","@USAirways Got it, thanks!"
"Travel10636","@USAirways Umm, can you define 'extra time'?"
"Travel10637","@USAirways International"
"Travel10638","@USAirways Oh yes, because I had loads of time running to my connecting flight after you delayed me for about 90 minutes..."
